# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,0.61803,3.16828,-1.83825,0.15542,0.49092,0.89034,3.51617
0.10758,0.58960,3.06452,-1.82143,0.23042,0.46297,0.91828,3.63767
0.21390,0.56499,2.96109,-1.78863,0.30201,0.43599,0.93901,3.75296
0.31861,0.54400,2.85850,-1.75771,0.28992,0.41697,0.95803,3.86228
0.42197,0.52633,2.75666,-1.72844,0.27797,0.40011,0.97489,3.96647
0.52452,0.51168,2.65517,-1.70059,0.26675,0.38551,0.98948,4.06648
0.62649,0.49986,2.55389,-1.67393,0.25690,0.37314,1.00186,4.16287
0.72800,0.49073,2.45279,-1.64834,0.24804,0.36298,1.01202,4.25604
0.82912,0.48416,2.35188,-1.62369,0.24002,0.35498,1.02002,4.34627
0.92992,0.48005,2.25117,-1.59990,0.23254,0.34912,1.02588,4.43383
1.03048,0.47830,2.15062,-1.57688,0.22556,0.35162,1.02338,4.51897
1.13086,0.47883,2.05024,-1.55458,0.21912,0.34992,1.02508,4.60186
1.23104,0.48156,1.95009,-1.53294,0.20909,0.35027,1.02473,4.68266
1.33108,0.48641,1.85018,-1.51272,0.11956,0.35564,1.01609,4.76150
1.43100,0.49316,1.75049,-1.50906,-0.04418,0.33814,1.01186,4.83852
1.53064,0.49872,1.65100,-1.52158,-0.14399,0.34744,1.00880,4.91370
1.63004,0.50295,1.55168,-1.53771,-0.17499,0.34930,1.00069,4.98716
1.72939,0.50530,1.45237,-1.55633,-0.17063,0.34942,1.00057,5.05912
1.82878,0.50583,1.35298,-1.57161,-0.11184,0.35412,0.99587,5.12972
1.92816,0.50513,1.25361,-1.57857,-0.03933,0.35148,0.99851,5.19899
2.02755,0.50428,1.15422,-1.57943,-0.00443,0.34885,0.98912,5.26699
2.12694,0.50342,1.05483,-1.57945,0.00031,0.34633,0.97866,5.33379
2.22632,0.50256,0.95546,-1.57937,0.00040,0.35022,0.97478,5.39941
2.32571,0.50171,0.85607,-1.57937,-0.00002,0.36049,0.97699,5.46393
2.42509,0.50086,0.75669,-1.57937,-0.00009,0.37092,0.97908,5.52737
2.52448,0.50001,0.65731,-1.57939,-0.00010,0.36898,0.98102,5.58979
2.62387,0.49915,0.55792,-1.57939,-0.00010,0.36716,0.98284,5.65123
2.72323,0.49830,0.45856,-1.57940,-0.00009,0.37173,0.97827,5.71169
2.82262,0.49744,0.35918,-1.57941,-0.00009,0.37019,0.97981,5.77125
2.92203,0.49659,0.25977,-1.57942,-0.00009,0.36876,0.98124,5.82994
3.02141,0.49573,0.16039,-1.57943,-0.00009,0.36746,0.98254,5.88775
3.12079,0.49487,0.06101,-1.57944,-0.00009,0.36629,0.98371,5.94474
3.22021,0.49401,-0.03840,-1.57945,-0.00009,0.36524,0.98476,6.00095
3.31961,0.49315,-0.13780,-1.57946,-0.00009,0.36430,0.98570,6.05638
3.41900,0.49229,-0.23719,-1.57946,-0.00009,0.36349,0.98651,6.11105
